"State_FIPS","State_Name","CPUMA0010","PUMA","GEOID","GISJOIN","PUMA_Name"
"10","Delaware","196","103","1000103","G10000103","New Castle County (West Central)--Newark City & Brookside"
"10","Delaware","197","104","1000104","G10000104","New Castle County (South)--Middletown Town, Bear & Glasgow"
"10","Delaware","198","200","1000200","G10000200","Kent County--Dover City"
"10","Delaware","199","300","1000300","G10000300","Sussex County"
"11","District Of Columbia","200","101","1100101","G11000101","District of Columbia (West)"
"11","District Of Columbia","201","102","1100102","G11000102","District of Columbia (North)"
"11","District Of Columbia","201","103","1100103","G11000103","District of Columbia (Northeast)"
"11","District Of Columbia","201","105","1100105","G11000105","District of Columbia (Central)"
"11","District Of Columbia","202","104","1100104","G11000104","District of Columbia (East)"
"12","Florida","203","101","1200101","G12000101","Alachua County (Central)--Gainesville City (Central)"
"12","Florida","203","102","1200102","G12000102","Alachua County (Outer)"
"12","Florida","204","500","1200500","G12000500","Walton, Washington, Holmes & Bay Counties"
"12","Florida","204","2300","1202300","G12002300","Columbia, Levy, Bradford, Gilchrist, Dixie & Union Counties"
"12","Florida","204","3101","1203101","G12003101","Duval County (Outer)--Jacksonville City (North & West)"
"12","Florida","204","3102","1203102","G12003102","Duval County (Northwest Central)--Jacksonville City (Northwest)"
"12","Florida","204","3103","1203103","G12003103","Duval County (North Central)--Jacksonville City (Arlington)"
"12","Florida","204","3105","1203105","G12003105","Duval County (Southeast)--Jacksonville City (Southeast)"
"12","Florida","204","3106","1203106","G12003106","Duval County (South Central)--Jacksonville City (Southeast River)"
"12","Florida","204","3107","1203107","G12003107","Duval County (Southwest Central)--Jacksonville City (Southwest)"
"12","Florida","204","6300","1206300","G12006300","Apalachee Region (Outside Leon County)"
"12","Florida","204","7300","1207300","G12007300","Leon County (Outer)"
"12","Florida","204","7301","1207301","G12007301","Leon County (Central)--Tallahassee City (Central)"
"12","Florida","204","8900","1208900","G12008900","Nassau & Baker Counties"
"12","Florida","204","12100","1212100","G12012100","Suwannee, Taylor, Madison, Hamilton & Lafayette Counties"
"12","Florida","205","901","1200901","G12000901","Brevard County (Northwest)--Titusville, Rockledge & Cocoa Cities"
"12","Florida","206","902","1200902","G12000902","Brevard County (East)--Beaches & Merritt Island"
"12","Florida","207","903","1200903","G12000903","Brevard County (Southwest)--Melbourne & West Melbourne Cities"
"12","Florida","208","904","1200904","G12000904","Brevard County (Southeast)--Palm Bay City, Grant-Valkaria & Malabar Towns"
"12","Florida","209","1101","1201101","G12001101","Broward County (West)--Coral Springs & Parkland Cities"
"12","Florida","210","1102","1201102","G12001102","Broward County (North Central)--Margate & Coconut Creek Cities"
"12","Florida","210","1103","1201103","G12001103","Broward County--Deerfield, Pompano Beach (North) & Lighthouse Point Cities"
"12","Florida","210","1104","1201104","G12001104","Broward County--Pompano Beach (South) & Fort Lauderdale (Northeast) Cities"
"12","Florida","210","1105","1201105","G12001105","Broward County (Central)--Tamarac, Oakland Park & North Lauderdale Cities"
"12","Florida","210","1106","1201106","G12001106","Broward County (Central)--Plantation & Sunrise Cities"
"12","Florida","210","1107","1201107","G12001107","Broward County (Central)--Lauderhill & Lauderdale Lakes Cities"
"12","Florida","210","1108","1201108","G12001108","Broward County (East Central)--Fort Lauderdale City (Central)"
"12","Florida","211","1109","1201109","G12001109","Broward County (Southeast)--Hollywood (North) & Dania Beach (South) Cities"
"12","Florida","211","1110","1201110","G12001110","Broward County (Central)--Davie Town & Cooper City"
"12","Florida","211","1111","1201111","G12001111","Broward County--Weston, Pembroke Pines (Northwest) Cities & Southwest Ranches Town"
"12","Florida","211","1112","1201112","G12001112","Broward County (South Central)--Miramar (West) & Pembroke Pines (Southwest) Cities"
"12","Florida","211","1113","1201113","G12001113","Broward County (Southeast)--Hollywood (South) & Pembroke Pines (East) Cities"
"12","Florida","211","1114","1201114","G12001114","Broward County (Southeast)--Miramar (East), Hallandale Beach & West Park Cities"
"12","Florida","212","1500","1201500","G12001500","Charlotte County"
"12","Florida","213","1701","1201701","G12001701","Citrus County"
"12","Florida","213","6901","1206901","G12006901","Lake County (North)"
"12","Florida","213","6902","1206902","G12006902","Sumter (North) & Lake (North) Counties"
"12","Florida","213","6903","1206903","G12006903","Lake (South) & Sumter (South) Counties"
"12","Florida","214","1900","1201900","G12001900","Clay County"
"12","Florida","215","2101","1202101","G12002101","Collier County (Northwest)"
"12","Florida","215","2102","1202102","G12002102","Collier County (Southwest)"
"12","Florida","215","2103","1202103","G12002103","Collier County (East)"
"12","Florida","216","2700","1202700","G12002700","Southwest Heartland--Highlands (Northwest), DeSoto & Hardee Counties"
"12","Florida","216","6100","1206100","G12006100","Indian River County"
"12","Florida","216","9300","1209300","G12009300","Southeast Heartland--Highlands (South & East), Okeechobee, Hendry & Glades Counties"
"12","Florida","217","3104","1203104","G12003104","Duval County (East)--Jacksonville City (Beaches)"
"12","Florida","218","3301","1203301","G12003301","Escambia County (North)"
"12","Florida","219","3302","1203302","G12003302","Escambia County (South)"
"12","Florida","220","3500","1203500","G12003500","Flagler & Volusia (North Central) Counties"
"12","Florida","220","10700","1210700","G12010700","Putnam & St. Johns (South) Counties"
"12","Florida","220","10900","1210900","G12010900","St. Johns County (North)"
"12","Florida","220","12701","1212701","G12012701","Volusia County (Central & Northwest)--DeLand, DeBary Cities & Pierson Town"
"12","Florida","220","12702","1212702","G12012702","Volusia County (Northeast)--Daytona Beach, Ormond Beach & Holly Hill Cities"
"12","Florida","220","12703","1212703","G12012703","Volusia County--Port Orange, Edgewater, New Smyrna Beach (East) & Oak Hill Cities"
"12","Florida","220","12704","1212704","G12012704","Volusia County (Southwest Central)--Deltona & Lake Helen Cities"
"12","Florida","221","5301","1205301","G12005301","Hernando County"
"12","Florida","222","5701","1205701","G12005701","Hillsborough County (Central)--Tampa City (Central)"
"12","Florida","223","5702","1205702","G12005702","Hillsborough County (Southwest)--Tampa City (South)"
"12","Florida","224","5703","1205703","G12005703","Hillsborough County (Northwest)"
"12","Florida","225","5704","1205704","G12005704","Hillsborough County (North Central)"
"12","Florida","226","5705","1205705","G12005705","Hillsborough County (North Central)--Tampa City (North)"
"12","Florida","227","5706","1205706","G12005706","Hillsborough County (Northeast)"
"12","Florida","228","5707","1205707","G12005707","Hillsborough County (Central)"
"12","Florida","229","5708","1205708","G12005708","Hillsborough County (South County)"
"12","Florida","230","7101","1207101","G12007101","Lee County (South & West)--Barrier Islands Region"
"12","Florida","230","7102","1207102","G12007102","Lee County (Northwest)--Cape Coral City"
"12","Florida","230","7103","1207103","G12007103","Lee County (Northeast)--Lehigh Acres & North Fort Myers"
"12","Florida","230","7104","1207104","G12007104","Lee County (Central)--Greater Fort Myers City"
"12","Florida","230","7105","1207105","G12007105","Lee County (Southeast)--Bonita Springs City & Estero (East)"
"12","Florida","231","8101","1208101","G12008101","Manatee County (North)"
"12","Florida","231","8102","1208102","G12008102","Manatee County (West Central)"
"12","Florida","231","8103","1208103","G12008103","Manatee County (South)"
"12","Florida","232","8301","1208301","G12008301","Marion County (North)"
"12","Florida","232","8302","1208302","G12008302","Marion County (Central)--Ocala City"
"12","Florida","232","8303","1208303","G12008303","Marion County (South Central)"
"12","Florida","233","8500","1208500","G12008500","Martin County"
"12","Florida","234","8601","1208601","G12008601","Miami-Dade County (North Central)--Greater Miami Lakes Town"
"12","Florida","234","8602","1208602","G12008602","Miami-Dade County (North Central)--Miami Gardens City (North & West)"
"12","Florida","234","8603","1208603","G12008603","Miami-Dade County (Northeast)--Greater North Miami Beach City (West)"
"12","Florida","234","8604","1208604","G12008604","Miami-Dade County (Northeast)--Aventura City & Surfside Town"
"12","Florida","234","8605","1208605","G12008605","Miami-Dade County--North Miami City (Southwest) & Golden Glades (West)"
"12","Florida","234","8606","1208606","G12008606","Miami-Dade County (Northeast)--Opa-Locka City, West Little River & Westview"
"12","Florida","234","8607","1208607","G12008607","Miami-Dade County (Northeast)--Hialeah City (North Central)"
"12","Florida","234","8608","1208608","G12008608","Miami-Dade County (North Central)--Doral, Sweetwater Cities & Fontainebleau"
"12","Florida","234","8609","1208609","G12008609","Miami-Dade County (Northeast)--Hialeah City (South Central)"
"12","Florida","234","8610","1208610","G12008610","Miami-Dade County (Central)--Miami Springs City & Miami International Airport"
"12","Florida","234","8612","1208612","G12008612","Miami-Dade County (Northeast)--Miami Beach City & Miami Shores Village"
"12","Florida","235","8611","1208611","G12008611","Miami-Dade County (Northeast Central)--Miami City (North)"
"12","Florida","235","8613","1208613","G12008613","Miami-Dade County (Northeast Central)--Miami City (Downtown)"
"12","Florida","235","8614","1208614","G12008614","Miami-Dade County (East)--Miami City (East) & Key Biscayne Village"
"12","Florida","235","8615","1208615","G12008615","Miami-Dade County (East Central)--Miami City (West)"
"12","Florida","236","8616","1208616","G12008616","Miami-Dade County (East)--Coral Gables City, Pinecrest Village & Kendall (South)"
"12","Florida","236","8617","1208617","G12008617","Miami-Dade County (East Central)--South Miami City, Westchester & Coral Terrace"
"12","Florida","236","8618","1208618","G12008618","Miami-Dade County (North Central)--Tamiami Trail Region (South)--Tamiami"
"12","Florida","236","8619","1208619","G12008619","Miami-Dade County (Central)--Kendale Lakes (Southwest) & Kendall West (South)"
"12","Florida","236","8620","1208620","G12008620","Miami-Dade County (East Central)--Kendall (North), Sunset & Westwood Lakes"
"12","Florida","236","8621","1208621","G12008621","Miami-Dade County (Central)--The Hammocks (West), Richmond West (West) & Country Walk"
"12","Florida","236","8622","1208622","G12008622","Miami-Dade County (Southwest)--South Miami Heights"
"12","Florida","236","8623","1208623","G12008623","Miami-Dade County (Southeast)--Cutler Bay Town & Palmetto Bay Village"
"12","Florida","236","8624","1208624","G12008624","Miami-Dade County (South)--Homestead City (North) & Florida City (North)"
"12","Florida","236","8700","1208700","G12008700","Miami-Dade (South/Outside Urban Development Boundary) & Monroe Counties"
"12","Florida","237","9100","1209100","G12009100","Okaloosa County"
"12","Florida","238","9501","1209501","G12009501","Orange County (Northwest)"
"12","Florida","239","9502","1209502","G12009502","Orange County (West Central)--Winter Garden, Ocoee Cities & Oakland Town"
"12","Florida","239","9503","1209503","G12009503","Orange County (Southwest)--Disney-International Drive Region"
"12","Florida","239","9504","1209504","G12009504","Orange County (South Central)--Orlando City (South Central), Conway & Pine Castle"
"12","Florida","239","9505","1209505","G12009505","Orange County (Central)--Orlando City (East Downtown) & Azalea Park"
"12","Florida","239","9506","1209506","G12009506","Orange County (Central)--Orlando City (West Downtown) & Pine Hills (Southeast)"
"12","Florida","239","9508","1209508","G12009508","Orange County (North Central)--Orlando City (Univ. of Central Florida) & Union Park"
"12","Florida","239","9509","1209509","G12009509","Orange County (Southeast)"
"12","Florida","239","9510","1209510","G12009510","Orange County (Northeast)"
"12","Florida","240","9507","1209507","G12009507","Orange County (North Central)--Orlando (North), Winter Park & Maitland Cities"
"12","Florida","241","9701","1209701","G12009701","Osceola County (West)"
"12","Florida","241","9702","1209702","G12009702","Osceola County (East)"
"12","Florida","242","9901","1209901","G12009901","Palm Beach County (Northeast)"
"12","Florida","242","9902","1209902","G12009902","Palm Beach County (Northeast)--Palm Beach Gardens & Riviera Beach Cities"
"12","Florida","243","9903","1209903","G12009903","Palm Beach County (East)--West Palm Beach City (Southeast) & Palm Beach Town"
"12","Florida","244","9904","1209904","G12009904","Palm Beach County (East)--Greenacres City (North) & Palm Springs Village (North)"
"12","Florida","245","9905","1209905","G12009905","Palm Beach County (East Central)--Lake Worth City, Lantana Town & Atlantis City"
"12","Florida","246","9906","1209906","G12009906","Palm Beach County (East Central)--Greater Boynton Beach City (North)"
"12","Florida","247","9907","1209907","G12009907","Palm Beach County (Southeast)--Greater Delray Beach City"
"12","Florida","248","9908","1209908","G12009908","Palm Beach County (Southeast)--Boca Raton City & Highland Beach Town"
"12","Florida","249","9909","1209909","G12009909","Palm Beach County (West of Boca Raton City)"
"12","Florida","250","9910","1209910","G12009910","Palm Beach County (Central)--Wellington Village & Agricultural Reserve"
"12","Florida","250","9911","1209911","G12009911","Palm Beach County (West)--Glades & Western Communities"
"12","Florida","251","10101","1210101","G12010101","Pasco County (East Central)"
"12","Florida","251","10102","1210102","G12010102","Pasco County (West Central)"
"12","Florida","251","10103","1210103","G12010103","Pasco County (Gulf Coast)"
"12","Florida","251","10104","1210104","G12010104","Pasco County (South)"
"12","Florida","252","10301","1210301","G12010301","Pinellas County (North)"
"12","Florida","252","10302","1210302","G12010302","Pinellas County (North Central)"
"12","Florida","253","10303","1210303","G12010303","Pinellas County (Central)--Clearwater City (South & Central)"
"12","Florida","253","10304","1210304","G12010304","Pinellas County (Central)--Greater Largo City"
"12","Florida","253","10305","1210305","G12010305","Pinellas County (West Central)--Greater Seminole City"
"12","Florida","253","10306","1210306","G12010306","Pinellas County (Central)--Greater Pinellas Park City"
"12","Florida","253","10307","1210307","G12010307","Pinellas County (Southeast)--St. Petersburg City (East)"
"12","Florida","253","10308","1210308","G12010308","Pinellas County (South Central)--St. Petersburg City (West)"
"12","Florida","254","10501","1210501","G12010501","Polk County (Northwest)"
"12","Florida","255","10502","1210502","G12010502","Polk County (Northeast)"
"12","Florida","256","10503","1210503","G12010503","Polk County (Central)"
"12","Florida","257","10504","1210504","G12010504","Polk County (South)"
"12","Florida","258","11101","1211101","G12011101","St. Lucie County (North)"
"12","Florida","258","11102","1211102","G12011102","St. Lucie County (South)"
"12","Florida","259","11300","1211300","G12011300","Santa Rosa County"
"12","Florida","260","11501","1211501","G12011501","Sarasota County (North)"
"12","Florida","260","11502","1211502","G12011502","Sarasota County (Central & Gulf Coast)"
"12","Florida","260","11503","1211503","G12011503","Sarasota County (East)"
"12","Florida","261","11701","1211701","G12011701","Seminole County (West)"
"12","Florida","261","11702","1211702","G12011702","Seminole County (North Central)"
"12","Florida","261","11703","1211703","G12011703","Seminole County (South Central)"
"12","Florida","261","11704","1211704","G12011704","Seminole County (East)"
"13","Georgia","262","100","1300100","G13000100","Coastal Regional Commission (South)--Glynn Camden & McIntosh Counties"
"13","Georgia","262","200","1300200","G13000200","Coastal Regional Commission (West)--Liberty, Bryan & Long Counties"
"13","Georgia","262","300","1300300","G13000300","Coastal Regional Commission (North)--Bulloch, Effingham & Screven Counties"
"13","Georgia","262","1200","1301200","G13001200","Heart of Georgia Altamaha Regional Commission (Southeast)"
"13","Georgia","262","1300","1301300","G13001300","Heart of Georgia Altamaha Regional Commission (North & West)"
"13","Georgia","262","1500","1301500","G13001500","Middle Georgia Regional Commission (South)--Houston & Pulaski Counties"
"13","Georgia","262","1600","1301600","G13001600","Middle Georgia Regional Commission (North & Outside Bibb County)"
"13","Georgia","262","1900","1301900","G13001900","Three Rivers Regional Commission (East)"
"13","Georgia","262","2100","1302100","G13002100","Three Rivers Regional Commission (North Central)--Coweta County"
"13","Georgia","262","2400","1302400","G13002400","Atlanta Regional Commission (South Central)--Fayette County"
"13","Georgia","262","2700","1302700","G13002700","Northwest Georgia Regional Commission (North Central)--Whitfield County"
"13","Georgia","262","2800","1302800","G13002800","Northwest Georgia Regional Commission (Northeast)"
"13","Georgia","262","3200","1303200","G13003200","Georgia Mountains Regional Commission (North & Northwest)"
"13","Georgia","262","3300","1303300","G13003300","Georgia Mountains Regional Commission (Southwest)--Forsyth County"
"13","Georgia","262","3500","1303500","G13003500","Georgia Mountains Regional Commission (Southeast)"
"13","Georgia","262","3600","1303600","G13003600","Northeast Georgia Regional Commission (Central)--Clarke County--Athens City"
"13","Georgia","262","3700","1303700","G13003700","Northeast Georgia Regional Commission (East)"
"13","Georgia","262","3800","1303800","G13003800","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties"
"13","Georgia","262","3900","1303900","G13003900","Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties"
"13","Georgia","262","4100","1304100","G13004100","Central Savannah River Area Regional Commission (East Central)--Columbia County"
"13","Georgia","262","4200","1304200","G13004200","Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia)"
"13","Georgia","263","401","1300401","G13000401","Coastal Regional Commission (East)--Chatham County (West Central)--Savannah City"
"13","Georgia","263","402","1300402","G13000402","Coastal Regional Commission (East)--Chatham County (East & Outside Savannah City)"
"13","Georgia","264","500","1300500","G13000500","Southern Georgia Regional Commission (East & Central)"
"13","Georgia","264","600","1300600","G13000600","Southern Georgia Regional Commission (South Central)--Lowndes County--Valdosta City"
"13","Georgia","264","700","1300700","G13000700","Southern Georgia Regional Commission (West)"
"13","Georgia","265","800","1300800","G13000800","Southwest Georgia Regional Commission (East)--Colquitt, Thomas & Worth Counties"
"13","Georgia","265","1100","1301100","G13001100","Southwest Georgia Regional Commission (West & Central)"
"13","Georgia","265","1700","1301700","G13001700","River Valley Regional Commission (West Central)--Muscogee & Chattahoochee Counties"
"13","Georgia","265","1800","1301800","G13001800","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)"
"13","Georgia","265","2200","1302200","G13002200","Three Rivers Regional Commission (Southwest)--Troup, Meriwether & Heard Counties"
"13","Georgia","266","900","1300900","G13000900","Southwest Georgia Regional Commission (North Central)--Dougherty & Lee Counties"
"13","Georgia","267","1001","1301001","G13001001","Atlanta Regional Commission (Central)--Fulton County (North)--Sandy Springs City"
"13","Georgia","267","1002","1301002","G13001002","Atlanta Regional Commission (Central)--Fulton County (Northeast)--Johns Creek City"
"13","Georgia","267","1003","1301003","G13001003","Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (South)"
"13","Georgia","267","1004","1301004","G13001004","Atlanta Regional Commission (Central)--Fulton County (South)--Union & Fairburn Cities"
"13","Georgia","267","1005","1301005","G13001005","Atlanta Regional Commission (Central)--Fulton County (Northwest)--Roswell City"
"13","Georgia","267","1006","1301006","G13001006","Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (North)"
"13","Georgia","267","1007","1301007","G13001007","Atlanta Regional Commission (Central)--Fulton County (East)--Atlanta City (Southeast)"
"13","Georgia","267","1008","1301008","G13001008","Atlanta Regional Commission (Central)--DeKalb County (South)"
"13","Georgia","267","2001","1302001","G13002001","Atlanta Regional Commission (Central)--DeKalb County (East Central)--Redan"
"13","Georgia","267","2002","1302002","G13002002","Atlanta Regional Commission--DeKalb County--Decatur & Avondale Estates Cities"
"13","Georgia","267","2003","1302003","G13002003","Atlanta Regional Commission (Central)--DeKalb County (Northeast)--Tucker"
"13","Georgia","267","4600","1304600","G13004600","Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Central)"
"13","Georgia","268","1400","1301400","G13001400","Middle Georgia Regional Commission (Central)--Bibb County--Macon City"
"13","Georgia","269","2004","1302004","G13002004","Atlanta Regional Commission--DeKalb County (North)--Dunwoody City"
"13","Georgia","270","2300","1302300","G13002300","Three Rivers Regional Commission (Northwest)--Carroll County"
"13","Georgia","270","4400","1304400","G13004400","Atlanta Regional Commission (Southwest)--Douglas County"
"13","Georgia","271","2500","1302500","G13002500","Northwest Georgia Regional Commission (Southwest)--Floyd, Polk & Haralson Counties"
"13","Georgia","271","2600","1302600","G13002600","Northwest Georgia Regional Commission--Walker, Catoosa, Chattooga & Dade Counties"
"13","Georgia","272","2900","1302900","G13002900","Northwest Georgia Regional Commission (East Central)--Bartow County"
"13","Georgia","272","4500","1304500","G13004500","Northwest Georgia Regional Commission (Southeast)--Paulding County"
"13","Georgia","273","3001","1303001","G13003001","Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City"
"13","Georgia","273","3002","1303002","G13003002","Atlanta Regional Commission--Cobb County (Northwest)--Kennesaw & Acworth Cities"
"13","Georgia","273","3003","1303003","G13003003","Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City"
"13","Georgia","273","3004","1303004","G13003004","Atlanta Regional Commission (Northwest)--Cobb County (Southeast)--Smyrna City"
"13","Georgia","273","3005","1303005","G13003005","Atlanta Regional Commission (Northwest)--Cobb County (Northeast)"
"13","Georgia","274","3101","1303101","G13003101","Atlanta Regional Commission--Cherokee County (Central)--Woodstock & Canton Cities"
"13","Georgia","274","3102","1303102","G13003102","Atlanta Regional Commission--Cherokee County (Outside Woodstock & Canton Cities)"
"13","Georgia","275","3400","1303400","G13003400","Georgia Mountains Regional Commission (South Central)--Hall County"
"13","Georgia","276","4000","1304000","G13004000","Central Savannah River Area Regional Commission (East Central)--Richmond County"
"13","Georgia","277","4001","1304001","G13004001","Atlanta Regional Commission (Northeast)--Gwinnett County (West Central)--Duluth City"
"13","Georgia","278","4002","1304002","G13004002","Atlanta Regional Commission (Northeast)--Gwinnett County (North)--Sugar Hill City"
"13","Georgia","278","4003","1304003","G13004003","Atlanta Regional Commission--Gwinnett County (Central)--Lawrenceville City"
"13","Georgia","278","4004","1304004","G13004004","Atlanta Regional Commission (Northeast)--Gwinnett County (East)"
"13","Georgia","278","4005","1304005","G13004005","Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City"
"13","Georgia","278","4006","1304006","G13004006","Atlanta Regional Commission (Northeast)--Gwinnett County (Southwest)--Lilburn City"
"13","Georgia","279","4300","1304300","G13004300","Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties"
"13","Georgia","280","5001","1305001","G13005001","Atlanta Regional Commission (South Central)--Clayton County (South)"
"13","Georgia","280","5002","1305002","G13005002","Atlanta Regional Commission (South Central)--Clayton County (North)--Forest Park City"
"13","Georgia","281","6001","1306001","G13006001","Atlanta Regional Commission (Southeast)--Henry County (South)--McDonough City"
"13","Georgia","281","6002","1306002","G13006002","Atlanta Regional Commission (Southeast)--Henry County (North)--Stockbridge City"
"15","Hawaii","282","100","1500100","G15000100","Maui, Kalawao & Kauai Counties"
"15","Hawaii","283","200","1500200","G15000200","Hawaii County"
"15","Hawaii","284","301","1500301","G15000301","Honolulu County--Rural Oahu"
"15","Hawaii","284","307","1500307","G15000307","Honolulu County--Central Oahu"
"15","Hawaii","284","308","1500308","G15000308","Honolulu County--Ewa"
"15","Hawaii","285","302","1500302","G15000302","Honolulu County--Koolaupoko"
"15","Hawaii","286","303","1500303","G15000303","Honolulu County--East Honolulu to Kapahulu"
"15","Hawaii","287","304","1500304","G15000304","Honolulu County--Tantalus to Waikiki"
"15","Hawaii","288","305","1500305","G15000305","Honolulu County--Nuuanu to Kalihi"
"15","Hawaii","289","306","1500306","G15000306","Honolulu County--Moanalua to Pearl City"
"16","Idaho","290","100","1600100","G16000100","Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties"
"16","Idaho","290","200","1600200","G16000200","Kootenai County (Northwest)--Coeur d'Alene, Post Falls & Hayden Cities"
"16","Idaho","290","300","1600300","G16000300","Central Idaho--Lewiston City & Nez Perce Reservation"
"16","Idaho","290","400","1600400","G16000400","Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City"
"16","Idaho","290","500","1600500","G16000500","Canyon (South) & Owyhee Counties--Caldwell & Nampa (South & West) Cities"
"16","Idaho","290","600","1600600","G16000600","Canyon (East) & Ada (West) Counties--Nampa (Central & East) & Meridian (West) Cities"
"16","Idaho","290","701","1600701","G16000701","Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities"
"16","Idaho","290","702","1600702","G16000702","Ada County (Northeast)--Boise (North & West) & Garden City Cities"
"16","Idaho","290","800","1600800","G16000800","Ada County (South)--Boise (South) & Kuna Cities"
"16","Idaho","290","900","1600900","G16000900","Twin Falls & Cassia Counties--Twin Falls City"
"16","Idaho","290","1000","1601000","G16001000","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties"
"16","Idaho","290","1100","1601100","G16001100","Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties"
"16","Idaho","290","1200","1601200","G16001200","Bonneville County--Idaho Falls City"
"16","Idaho","290","1300","1601300","G16001300","Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation"
"17","Illinois","291","104","1700104","G17000104","Jo Daviess, Carroll, Whiteside & Lee Counties"
"17","Illinois","291","105","1700105","G17000105","Rock Island County"
"17","Illinois","291","202","1700202","G17000202","Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties"
"17","Illinois","291","2601","1702601","G17002601","DeKalb County"
"17","Illinois","292","300","1700300","G17000300","Adams, Pike, Brown, Schuyler & Mason Counties"
"17","Illinois","293","401","1700401","G17000401","Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties"
"17","Illinois","293","1204","1701204","G17001204","Madison County (East)"
"17","Illinois","293","1205","1701205","G17001205","Madison County (West)--Granite City, Alton, Wood River Cities & Godfrey Village"
"17","Illinois","294","501","1700501","G17000501","Montgomery, Bond, Clinton, Fayette & Effingham Counties"
"17","Illinois","294","1001","1701001","G17001001","Monroe, Randolph, Washington, Jefferson & Marion Counties"
"17","Illinois","294","1104","1701104","G17001104","St. Clair County (Central & Northeast)"
"17","Illinois","294","1105","1701105","G17001105","St. Clair County (Northwest, Southwest & Southeast)"
"17","Illinois","295","600","1700600","G17000600","Douglas, Edgar, Coles & Cumberland Counties"
"17","Illinois","296","700","1700700","G17000700","Clark, Jasper, Crawford, Lawrence, Richland, Clay & Wayne Counties"
"17","Illinois","297","800","1700800","G17000800","South & Southeast Illinois"
"17","Illinois","298","900","1700900","G17000900","Jackson, Williamson, Franklin & Perry Counties"
"17","Illinois","299","1300","1701300","G17001300","Sangamon County--Springfield City"
"17","Illinois","299","1602","1701602","G17001602","Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties"
"17","Illinois","300","1500","1701500","G17001500","Macon County--Decatur City"
"17","Illinois","301","1701","1701701","G17001701","Peoria County--Peoria City"
"17","Illinois","301","2501","1702501","G17002501","Knox, Stark, Bureau, Marshall & Woodford Counties"
"17","Illinois","302","1900","1701900","G17001900","Tazewell County"
"17","Illinois","303","2000","1702000","G17002000","McLean County"
"17","Illinois","304","2100","1702100","G17002100","Champaign County--Champaign & Urbana Cities"
"17","Illinois","305","2200","1702200","G17002200","Livingston, Ford, Iroquois & Vermilion Counties"
"17","Illinois","306","2300","1702300","G17002300","Kankakee County"
"17","Illinois","307","2400","1702400","G17002400","LaSalle County"
"17","Illinois","308","2700","1702700","G17002700","Stephenson & Ogle Counties"
"17","Illinois","309","2801","1702801","G17002801","Winnebago County (Southeast & West)--Rockford City"
"17","Illinois","309","2901","1702901","G17002901","Winnebago (Northeast) & Boone Counties"
"17","Illinois","310","3005","1703005","G17003005","Kane County (Southeast)--Aurora Township"
"17","Illinois","311","3007","1703007","G17003007","Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships"
"17","Illinois","311","3008","1703008","G17003008","Kane County (Northeast)--Elgin (North & Central) & Dundee Townships"
"17","Illinois","311","3009","1703009","G17003009","Kane County (West)"
"17","Illinois","311","3105","1703105","G17003105","Will County (Northwest Central)--Plainfield & Lockport Townships"
"17","Illinois","311","3106","1703106","G17003106","Will County (Northwest)--DuPage & Wheatland Townships"
"17","Illinois","311","3107","1703107","G17003107","Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships"
"17","Illinois","311","3108","1703108","G17003108","Will County (South)"
"17","Illinois","311","3601","1703601","G17003601","McHenry County (North, West & Central)"
"17","Illinois","311","3602","1703602","G17003602","McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships"
"17","Illinois","311","3700","1703700","G17003700","Kendall & Grundy Counties"
"17","Illinois","312","3102","1703102","G17003102","Will County (West Central)--Joliet & Troy Townships"
"17","Illinois","313","3202","1703202","G17003202","DuPage County (Central)--Milton Township"
"17","Illinois","314","3203","1703203","G17003203","DuPage County (South Central)--Lisle Township"
"17","Illinois","315","3204","1703204","G17003204","DuPage County (Southeast)--Downers Grove Township"
"17","Illinois","316","3205","1703205","G17003205","DuPage County (East Central)--York Township"
"17","Illinois","317","3207","1703207","G17003207","Dupage County (Northeast)--Addison & Bloomingdale (North) Townships"
